I17392,49,6,60,32,22
I17393,49,50,2,79,37
I17406,48,66,49,21,23
I17414,26,78,61,78,49
I17425,34,12,1,90,70
I17428,74,16,66,88,86
I17434,97,79,71,64,14
I17437,24,62,19,20,55
I17440,0,9,59,90,26
I17443,84,27,9,13,88
I17447,41,45,97,1,26
I17449,91,50,51,10,21
I17450,41,97,25,28,98
I17456,10,100,13,27,51
I17460,34,0,3,32,96
I17463,26,85,62,96,76
I17469,27,72,23,98,62
I17470,38,96,87,47,23
I17471,22,29,6,100,94
I17472,82,37,10,63,50
I17473,21,4,58,3,65
I17475,88,100,12,68,35
I17476,57,83,30,46,11
I17482,14,38,55,63,24
I17483,97,46,79,71,56
I17486,29,12,51,26,33
I17487,29,91,31,25,47
I17494,61,3,97,87,46
I17499,40,50,58,86,32
I17506,14,8,79,1,48
I17512,73,91,45,98,25
I17519,34,91,9,71,25
I17520,67,11,69,12,5
I17525,65,43,91,31,88
I17528,13,18,80,12,90
I17530,0,84,46,69,90
I17534,4,30,56,64,83
I17536,17,2,96,70,49
I17539,37,3,17,71,7
I17544,69,86,7,74,70
I17548,19,63,88,46,98
I17553,48,25,94,56,88
I17557,15,27,30,51,19
I17562,80,93,63,66,12
I17564,14,9,86,22,57
I17571,1,16,9,51,30
I17573,8,82,32,7,16
I17577,25,80,77,81,20
I17578,17,53,27,78,96
I17580,98,74,94,82,82
I17583,26,91,32,68,1
I17584,71,10,3,88,63
I17588,97,5,73,0,68
I17591,13,53,26,30,97
I17593,31,24,33,80,87
I17598,92,51,27,6,31
I17605,50,13,72,68,6
I17606,35,12,33,63,69
I17617,59,19,98,79,10
I17621,68,80,90,23,87
I17630,42,92,17,61,9
I17635,76,59,15,12,89
I17637,69,9,81,87,72
I17638,84,29,9,2,68
I17643,16,73,20,38,64
I17644,77,19,66,69,75
I17645,17,82,5,38,62
I17654,34,12,29,57,4
I17656,31,78,22,85,39
I17660,52,21,47,67,83
I17662,40,24,65,37,87
I17664,24,20,1,98,27
I17666,19,64,45,73,94
I17671,36,88,44,53,83
I17673,3,11,82,59,11
I17680,12,42,92,54,61
I17686,42,75,95,53,89
I17687,54,39,34,17,79
I17692,23,94,18,58,8
I17693,9,73,58,89,0
I17694,60,1,17,32,33
I17698,67,9,16,85,73
I17701,95,87,83,74,21
I17704,84,51,39,28,75
I17705,57,30,74,92,90
I17706,2,81,93,84,87
I17707,19,71,18,17,9
I17708,2,99,8,16,71
I17709,39,3,98,19,69
I17710,16,63,11,64,17
I17712,2,94,68,73,59
I17716,13,48,100,36,14
I17718,74,36,65,22,99
I17722,12,24,62,45,78
I17729,29,78,69,8,18
I17733,76,41,90,87,68
I17735,0,78,74,0,53
I17738,60,2,22,97,7
I17739,20,53,26,87,44
I17742,64,2,81,50,0
I17743,2,71,3,56,78
I17745,23,84,92,100,73
I17746,68,33,82,85,17
I17749,100,20,7,55,70
I17755,85,54,8,7,62
I17759,88,38,62,50,67
I17762,14,37,14,82,4
I17765,77,99,64,76,19
I17774,88,8,74,60,55
I17776,45,45,21,50,23
I17778,93,97,7,74,4
I17781,70,18,90,24,67
I17784,91,35,87,88,1
I17785,83,48,56,5,5
I17786,63,1,74,73,73
I17789,7,64,24,12,98
I17790,79,66,81,39,65
I17791,31,55,2,91,38
I17800,16,4,6,33,2
I17802,95,88,78,74,49
I17803,74,55,15,29,98
I17806,92,38,92,62,28
I17812,27,15,79,73,37
I17819,77,44,74,28,56
I17821,51,96,95,86,24
I17823,31,61,37,66,4
I17824,87,10,66,9,59
I17826,100,16,53,81,82
I17827,50,4,85,61,18
I17828,86,22,97,47,59
I17831,2,24,29,58,33
I17837,50,24,81,16,41
I17841,18,22,61,44,41
I17842,52,59,36,62,78
I17843,30,36,71,35,28
I17844,82,93,25,60,5
I17848,99,25,16,22,31
I17851,64,72,86,48,92
I17853,14,71,20,80,41
I17857,84,47,44,27,41
I17860,29,53,97,73,100
I17866,48,92,49,17,31
I17867,18,46,95,48,91
I17871,25,97,48,31,19
I17875,22,84,79,31,95
I17876,66,4,79,75,56
I17877,94,20,44,46,58
I17879,90,16,52,59,100
I17893,58,54,64,65,76
I17898,0,22,3,2,47
I17902,31,45,46,43,44
I17903,65,92,81,10,90
I17904,44,49,77,83,21
I17908,2,70,31,36,45
I17913,87,92,49,63,15
I17919,67,54,47,56,94
I17920,26,10,73,38,13
I17925,41,54,36,47,50
I17926,63,88,47,52,27
I17933,62,80,37,98,44
I17934,39,22,55,89,64
I17936,56,41,24,1,50
I17939,84,97,63,90,75
I17941,20,79,2,83,15
I17943,34,89,83,47,40
I17946,61,47,16,0,7
I17953,34,92,35,40,80
I17955,39,39,46,60,56
I17958,76,18,87,83,14
I17959,58,42,63,37,25
I17967,85,96,82,81,15
I17968,60,26,14,90,65
I17971,85,71,83,23,91
I17979,21,13,60,59,28
I17988,46,37,22,58,13
I17993,42,80,4,6,77
I17997,74,68,15,18,12
I17999,40,60,44,93,36
I18009,11,40,10,15,0
I18010,89,23,48,65,72
I18011,68,97,99,85,42
I18017,16,67,62,26,0
I18018,82,39,43,52,35
I18023,87,13,46,6,58
I18025,72,68,41,92,79
I18027,20,90,86,38,12
I18029,2,1,95,53,2
I18030,91,4,23,67,19
I18033,58,4,93,20,83
I18034,12,46,46,17,14
I18036,60,64,83,76,77
I18037,97,90,47,63,71
I18038,95,73,81,71,96
I18042,17,22,10,68,53
I18048,59,66,1,30,43
I18050,16,10,65,14,40
I18051,57,1,69,99,28
I18060,10,7,34,56,94
I18063,61,41,68,68,55
I18064,89,63,94,55,46
I18066,23,14,72,10,76
I18074,95,48,82,16,78
I18076,2,51,7,96,24
I18078,87,92,85,86,79
I18080,38,19,34,53,14
I18083,13,91,50,43,26
I18084,58,98,69,7,3
I18085,34,15,39,41,61
I18091,50,88,1,85,4
I18098,8,33,8,37,57
I18099,83,65,53,92,13
I18103,72,50,14,60,79
I18105,25,22,55,50,45
I18106,52,51,30,0,17
I18107,73,85,29,66,33
I18109,59,4,39,7,68
I18112,31,81,21,20,1
I18114,78,20,62,43,2
I18115,65,61,37,6,98
I18122,66,13,24,30,53
I18128,1,65,5,93,95
I18132,27,34,95,59,14
I18136,87,6,69,77,15
I18138,81,73,7,14,13
I18140,30,76,0,88,44
I18146,93,86,78,79,33
I18148,24,11,22,5,62
I18149,100,26,90,37,35
I18151,63,39,78,16,83
I18153,43,4,66,5,79
I18156,86,44,62,21,84
I18157,35,55,2,25,78
I18158,32,25,0,92,44
I18162,33,62,79,10,20
I18166,27,4,64,32,22
I18172,69,47,28,7,25
I18178,19,0,21,74,90
I18184,33,54,75,56,88
I18185,55,26,58,82,82
I18193,68,92,3,59,2
I18194,50,18,42,60,77
I18199,8,19,57,52,62
I18200,48,38,41,37,31
I18206,15,39,90,24,84
I18207,85,34,24,94,39
I18210,23,38,20,100,62
I18221,17,48,100,52,58
I18222,95,44,2,13,25
I18225,17,66,83,12,59
I18226,36,67,78,42,23
I18229,82,56,10,59,83
I18230,1,39,31,22,57
I18232,1,79,58,97,4
I18233,48,11,72,58,6
I18240,100,67,42,71,45
I18247,15,47,92,38,0
I18251,76,88,59,68,74
I18254,46,93,41,67,38
I18256,76,48,48,75,29
I18258,3,23,71,73,5
I18261,11,49,19,31,49
I18262,59,34,33,100,49
I18267,57,15,29,4,22
I18271,14,27,13,39,37
I18272,66,14,31,77,60
I18274,68,41,91,74,41
I18277,71,83,90,5,14
I18279,79,63,78,70,33
I18282,88,63,30,37,57
I18284,64,99,61,98,3
I18287,76,5,69,44,45
I18290,79,87,31,9,94
I18291,75,14,56,48,49
I18298,41,39,63,66,79
I18299,42,86,6,64,43
I18300,15,27,47,93,0
I18305,41,31,58,52,75
I18306,94,70,100,14,96
I18307,54,0,28,75,8
I18315,20,26,30,73,15
I18319,46,43,74,53,25
I18320,56,32,83,64,4
I18324,93,1,99,72,81
I18327,18,51,71,62,23
I18329,14,78,23,53,31
I18331,51,21,64,11,48
I18338,6,42,33,91,22
I18339,52,28,82,9,47
I18340,67,86,15,63,78
I18342,55,93,72,97,83
I18344,68,7,22,11,74
I18352,31,48,24,77,83
I18354,9,88,57,97,87
I18357,23,75,85,25,92
I18358,65,1,27,75,60
I18361,27,53,58,82,50
I18363,71,21,20,35,22
I18364,10,57,58,70,3
I18366,62,80,8,8,62
I18370,13,70,54,44,94
I18372,3,45,65,51,50
I18378,85,98,61,52,29
I18379,2,19,55,70,49
I18383,9,64,98,33,73
I18384,97,13,73,37,1
I18386,2,62,58,54,58
I18389,57,18,23,69,49
I18391,92,17,72,2,60
I18394,86,88,8,53,3
I18397,65,13,12,66,26
I18399,17,23,65,80,93
I18401,72,71,15,25,87
I18403,25,69,0,38,29
I18410,68,42,74,41,8
I18417,88,77,57,34,37
I18422,66,98,34,94,47
I18424,28,45,92,70,75
I18426,42,88,33,26,95
I18436,17,97,23,87,33
I18440,52,28,17,4,79
I18443,34,35,15,86,66
I18444,28,0,18,45,70
I18447,27,95,47,51,36
I18449,92,27,12,54,44
I18457,87,36,11,42,21
I18459,82,28,46,47,95
I18463,3,33,100,61,23
I18464,93,41,38,71,63
I18468,58,32,99,72,20
I18470,13,41,47,26,75
I18475,40,10,87,84,52
I18493,49,16,26,40,81
I18494,98,87,54,63,0
I18497,50,39,34,77,11
I18498,70,55,26,52,11
I18500,21,34,5,2,5
I18505,58,23,98,38,45
I18508,49,33,67,46,64
I18509,25,36,75,60,48
I18512,69,93,53,71,58
I18513,85,50,92,93,20
I18526,48,4,97,90,94
I18529,9,27,11,40,44
I18535,36,82,4,55,42
I18538,26,17,62,47,74
I18540,25,4,26,24,69
I18541,2,41,54,20,32
I18542,12,8,11,2,98
I18543,54,94,31,62,96
I18548,33,12,60,24,87
I18561,17,39,46,12,92
I18562,37,36,95,85,47
I18566,39,48,45,90,2
I18569,12,26,55,83,15
I18573,69,77,49,19,49
I18574,48,35,34,41,98
I18576,20,11,45,94,65
I18577,7,56,37,45,13
I18580,16,35,4,75,18
I18581,78,92,78,89,75
I18583,86,47,44,2,20
I18589,45,68,59,57,97
I18591,26,49,32,49,98
I18595,59,38,53,9,4
I18603,76,79,27,41,34
I18606,81,21,59,92,10
I18608,97,97,73,21,93
I18621,85,78,28,10,100
I18623,7,54,57,65,98
I18626,75,16,84,47,78
I18630,48,85,83,32,62
I18632,5,75,36,51,14
I18635,59,2,48,21,41
I18637,82,52,80,35,12
I18638,49,16,53,85,3
I18644,99,59,86,52,33
I18648,38,66,14,3,20
I18649,18,58,68,36,5
I18652,59,20,64,47,41
I18657,0,7,7,59,17
I18661,67,17,59,13,12
I18669,59,41,84,21,94
I18676,50,67,64,88,17
I18678,77,66,11,19,97
I18683,74,10,32,29,44
I18685,74,6,33,3,63
I18686,27,32,48,95,11
I18691,35,36,9,64,9
I18692,12,66,94,34,4
I18696,46,18,81,36,79
I18701,98,24,13,14,55
I18702,83,92,99,93,42
I18705,42,12,26,91,56
I18709,50,88,9,92,31
I18710,69,59,46,38,96
I18718,37,24,31,64,22
I18723,97,28,41,2,98
I18725,1,68,5,35,29
I18726,73,94,69,77,90
I18727,17,17,95,54,56
I18728,30,91,40,74,31
I18730,7,37,2,15,42
I18731,73,50,37,56,1
I18735,41,41,99,68,56
I18737,41,42,23,14,80
I18738,92,58,54,63,57
I18739,91,17,79,33,78
I18746,89,92,60,57,52
I18748,55,34,38,69,63
I18752,16,17,52,20,62
I18755,46,20,78,96,63
I18756,41,17,93,52,37
I18760,65,50,78,17,87
I18761,53,12,17,54,56
I18765,50,30,42,49,23
I18766,74,81,17,8,68
I18767,4,4,17,17,44
I18768,57,88,17,73,29
I18771,26,69,32,21,97
I18774,78,37,50,45,22
I18776,15,40,30,66,24
I18780,72,21,81,32,97
I18783,0,68,38,86,43
I18789,28,17,62,1,24
I18793,53,2,45,12,62
I18794,57,52,73,74,71
I18796,51,97,13,53,34
I18797,48,98,57,97,27
I18811,42,24,83,10,6
I18816,6,71,16,14,38
I18818,54,84,87,57,53
I18819,53,84,64,42,54
I18821,53,88,43,100,8
I18823,48,93,69,96,90
I18825,91,54,96,71,42
I18828,8,98,97,30,4
I18830,59,61,38,75,28
I18831,31,36,84,65,49
I18842,69,5,6,9,72
I18846,61,82,46,83,20
I18848,7,84,61,51,74
I18850,79,73,19,52,48
I18852,15,5,55,26,95
I18855,56,12,84,53,89
I18858,46,6,20,48,72
I18863,4,76,16,86,0
I18866,9,31,46,85,25
I18867,12,63,72,40,70
I18868,40,17,72,26,62
I18872,25,54,3,62,66
I18874,98,29,95,20,8
I18875,69,57,85,26,2
I18879,92,69,73,18,9
I18883,2,73,77,70,40
I18889,91,8,70,59,93
I18892,31,1,6,16,16
I18895,96,30,72,95,42
I18898,62,92,30,31,63
I18904,83,75,3,55,15
I18905,20,58,73,10,42
I18915,11,87,60,10,86
I18928,37,56,53,50,47
I18930,10,68,97,50,24
I18932,56,96,15,26,68
I18940,40,61,60,70,51
I18941,84,56,91,33,39
I18942,58,83,70,98,72
I18944,50,33,95,92,47
I18945,86,40,41,23,32
I18956,28,30,4,57,83
I18957,70,29,23,28,31
I18958,13,99,58,63,98
I18960,79,71,93,92,11
I18964,26,11,73,27,67
I18968,25,0,100,28,33
I18969,47,75,84,49,78
I18974,45,20,18,6,62
I18975,33,28,46,77,84
I18976,57,9,33,92,50
I18977,53,79,94,50,29
I18981,56,68,57,36,50
I18982,4,18,23,4,2
I18997,13,11,97,32,94
I18999,57,24,48,20,20
I19003,46,51,53,59,47
I19008,36,60,17,73,0
I19010,0,41,11,62,54
I19028,54,76,54,78,30
I19030,63,65,87,83,27
I19031,79,30,71,48,33
I19033,100,33,16,86,16
I19038,61,18,50,35,44
I19039,22,76,23,52,16
I19042,81,10,77,8,78
I19043,94,26,3,11,18
I19050,42,27,70,81,45
I19057,23,82,49,72,8
I19060,53,87,7,87,61
I19068,53,49,98,77,13
I19070,87,83,87,42,79
I19074,22,83,42,49,53
I19077,88,79,94,19,7
I19082,58,56,17,18,80
I19084,10,13,9,82,84
I19085,73,48,54,86,74
I19086,75,38,44,92,84
I19096,55,8,26,33,65
I19100,44,13,26,54,71
I19104,93,60,10,16,27
I19107,75,24,17,77,47
I19109,56,82,71,23,15
I19111,48,83,98,95,36
I19112,40,11,44,75,77
I19113,73,36,88,55,6
I19114,73,75,31,100,40
I19118,37,7,27,76,12
I19120,29,35,98,13,2
I19121,8,31,57,73,35
I19125,98,46,32,81,31
I19126,55,0,15,52,53
I19127,31,99,32,76,52
I19133,91,64,13,47,87
I19137,65,5,34,81,9
I19138,10,11,33,19,66
I19140,95,90,74,9,6
I19150,64,38,81,37,22
I19157,84,47,98,71,98
I19158,40,88,76,43,20
I19160,65,44,50,79,14
I19163,64,99,57,4,36
I19166,40,17,28,35,74
I19167,72,33,49,78,80
I19169,93,60,10,9,70
I19172,24,67,99,86,60
I19176,41,10,32,38,94
I19177,18,26,97,75,31
I19179,82,4,6,86,14
I19180,82,100,71,3,82
I19185,90,13,28,69,35
I19186,63,2,94,89,56
I19187,17,73,66,50,95
I19189,69,100,15,58,34
I19197,31,45,55,93,44
I19201,79,48,86,25,9
I19202,51,83,100,78,56
I19210,1,23,64,79,82
I19212,38,95,33,0,40
I19213,33,26,73,11,63
I19214,27,24,85,50,71
I19215,87,80,82,53,48
I19222,62,78,13,66,59
I19224,19,10,99,77,45
I19226,73,100,40,48,11
I19231,84,41,13,93,68
I19233,89,65,17,70,43
I19237,38,60,47,63,2
I19240,85,62,55,51,20
I19245,47,43,73,47,87
I19252,39,49,32,28,13
I19253,8,48,100,34,69
I19261,61,24,62,73,34
I19264,11,47,54,44,38
I19266,89,19,53,37,65
I19271,15,70,88,2,22
I19273,45,60,61,22,29
I19274,98,91,64,99,38
I19275,28,62,9,25,89
I19278,10,82,35,50,95
I19282,63,77,18,47,16
I19284,35,1,82,13,81
I19285,99,64,75,9,4
I19286,41,74,8,28,73
I19291,38,59,97,0,70
I19297,77,30,50,90,73
I19303,46,54,70,57,54
I19304,90,87,98,34,5
I19305,73,52,10,27,86
I19306,75,25,63,80,96
I19309,65,28,5,45,59
I19311,81,59,45,30,15
I19314,20,85,8,27,49
I19315,82,95,80,33,10
I19316,19,60,31,56,92
I19317,48,34,92,52,94
I19319,58,65,85,59,25
I19324,24,88,63,35,87
I19327,39,40,69,20,43
I19328,82,60,23,89,54
I19330,65,70,73,58,97
I19332,48,48,100,68,22
I19339,10,68,1,60,54
I19340,22,31,75,7,5
I19357,70,70,77,70,50
I19359,86,66,88,90,77
I19360,68,60,98,81,71
I19363,23,49,85,62,18
I19372,48,61,84,37,79
I19376,47,15,8,82,73
I19377,84,4,82,91,67
I19378,90,44,38,46,27
I19380,52,31,96,76,80
I19388,73,25,85,12,43
I19389,49,3,70,28,23
I19395,30,1,6,50,46
I19401,65,94,52,72,34
I19409,89,92,29,32,17
I19412,30,42,59,55,22
I19413,43,94,77,75,13
I19415,73,72,96,87,67
I19416,45,98,5,31,35
I19417,72,21,26,82,3
I19419,35,93,24,84,46
I19424,8,32,57,77,14
I19426,25,63,1,10,66
I19428,63,84,87,45,59
I19431,8,43,74,27,61
I19437,20,47,53,29,94
I19438,40,24,81,61,52
I19439,6,43,38,92,19
I19448,40,38,39,54,86
I19454,5,66,74,40,74
I19457,71,18,93,18,11
I19464,8,41,1,19,51
I19468,56,23,42,49,21
I19470,61,39,13,8,34
I19480,25,46,28,21,26
I19481,1,95,59,37,43
I19490,23,44,30,2,88
I19491,85,12,70,2,47
I19496,59,41,58,78,95
I19498,27,0,33,52,40
I19499,10,7,49,32,61
I19502,99,54,85,3,12
I19508,8,88,73,19,86
I19511,36,18,53,49,81
I19512,55,17,11,57,29
I19515,74,63,33,32,21
I19517,99,80,22,49,95
I19526,51,18,51,60,93
I19527,28,50,26,78,21
I19528,4,28,71,89,57
I19535,92,50,61,81,66
I19538,66,89,71,60,59
I19540,8,62,31,54,81
I19545,76,62,70,99,35
I19553,70,6,63,3,22
I19557,70,82,39,28,91
I19562,3,51,46,47,38
I19563,59,44,93,36,40
I19565,51,33,29,48,15
I19566,94,38,13,36,87
I19572,64,33,80,68,53
I19578,100,64,71,30,96
I19580,44,18,35,10,69
I19582,20,44,71,68,2
I19587,81,87,76,65,56
I19589,49,20,92,50,14
I19606,64,95,77,18,14
I19608,3,20,78,39,9
I19610,76,93,68,98,98
I19618,68,72,28,49,32
I19620,29,92,95,16,3
I19626,49,56,59,75,97
I19631,85,53,77,17,70
I19633,66,94,58,67,36
I19642,63,52,57,10,94
I19644,70,12,53,24,26
I19651,36,24,42,63,87
I19652,8,37,28,59,9
I19658,67,51,78,7,7
I19662,42,75,57,87,75
I19666,14,2,44,69,74
I19669,58,31,13,94,53
I19671,78,47,75,49,25
I19672,45,63,55,3,40
I19673,46,91,94,27,43
I19674,80,23,14,12,53
I19677,6,56,12,64,81
I19678,37,57,71,69,5
I19681,36,45,67,39,12
I19683,3,66,78,45,12
I19685,66,55,65,16,13
I19687,78,32,37,7,87
I19688,69,67,61,84,94
I19689,72,67,63,25,1
I19691,48,25,16,16,82
I19693,28,100,22,50,38
I19698,83,13,1,98,70
I19701,12,55,23,83,19
I19702,15,2,17,33,3
I19703,10,12,66,0,35
I19704,82,77,81,30,87
I19706,40,58,74,42,80
I19712,27,21,41,6,41
I19718,44,26,63,37,48
I19719,6,70,6,66,41
I19721,68,12,67,47,38
I19722,39,50,100,25,57
I19725,70,13,47,71,86
I19726,32,24,27,65,37
I19727,6,7,75,58,31
I19729,19,68,23,21,54
I19730,54,56,59,70,81
I19731,15,85,62,40,46
I19751,54,79,19,84,49
I19754,46,9,73,96,91
I19760,6,90,73,100,33
I19763,80,90,70,88,87
I19768,37,21,17,98,83
I19771,90,8,62,42,30
I19773,14,63,39,29,69
I19774,87,21,33,29,79
I19779,51,6,86,11,40
I19781,82,46,38,95,39
I19785,62,48,13,20,7
I19789,97,6,72,95,39
I19794,7,48,84,58,21
I19795,28,63,52,36,89
I19796,89,63,100,11,95
I19797,95,36,30,87,24
I19806,89,58,53,35,87
I19810,64,24,79,56,18
I19815,94,27,77,43,60
I19821,4,69,14,43,54
I19828,72,87,21,90,86
I19830,82,49,93,46,43
I19833,28,95,59,82,30
I19835,81,84,61,92,69
I19836,80,73,53,5,80
I19840,24,7,42,41,93
I19845,57,77,51,14,83
I19848,15,77,46,45,79
I19853,7,42,11,62,81
I19859,44,62,80,61,86
I19865,19,83,26,57,81
I19867,57,99,74,17,100
I19869,58,30,93,99,0
I19870,0,80,28,89,60
I19871,83,77,42,53,57
I19873,80,97,27,65,6
I19877,75,14,4,27,18
I19880,31,5,66,61,47
I19886,65,73,87,6,57
I19888,44,59,98,82,27
I19896,80,19,49,19,93
I19897,61,23,41,83,49
I19899,39,25,36,3,96
I19913,20,83,99,81,46
I19915,32,98,91,39,15
I19920,86,66,21,85,62
I19921,38,7,9,53,66
I19922,79,53,39,5,27
I19925,98,25,49,34,81
I19927,47,20,81,64,46
I19928,49,58,38,7,58
I19937,23,4,12,25,20
I19938,57,97,70,96,52
I19940,5,89,63,18,15
I19946,95,90,0,58,15
I19948,11,53,83,98,48
I19955,66,16,77,4,64
I19959,52,52,66,0,67
I19961,51,60,83,71,21
I19966,72,61,90,79,75
I19967,55,49,3,47,24
I19969,10,97,85,3,80
I19971,2,13,5,38,69
I19972,49,6,3,62,61
I19977,75,72,74,6,11
I19979,16,82,73,78,2
I19982,46,55,8,98,32
I19991,70,66,72,83,99
I19993,60,25,52,50,25
I20002,75,17,86,58,53
I20005,67,56,54,65,24
I20009,2,37,84,7,69
I20017,80,71,39,47,0
I20019,13,87,88,18,36
I20027,47,83,25,51,11
I20030,35,50,36,40,47
I20031,41,11,12,12,47
I20032,85,99,59,29,54
I20035,89,98,35,54,11
I20037,25,86,18,39,39
I20040,91,51,69,1,0
I20041,100,92,41,35,32
I20054,30,20,82,81,44
I20061,67,3,19,57,77
I20064,34,99,28,63,36
I20068,33,57,15,33,13
I20069,89,1,77,82,76
I20072,97,87,9,57,35
I20081,98,72,40,73,93
I20084,14,21,98,99,75
I20087,97,26,4,7,63
I20088,85,67,73,23,71
I20093,50,59,3,48,100
I20094,53,58,8,42,10
I20099,11,71,68,93,17
I20100,100,31,36,81,61
I20101,26,94,51,59,62
I20104,3,2,72,30,10
I20105,18,68,48,96,78
I20111,47,58,3,48,9
I20117,60,80,39,63,86
I20121,8,17,27,12,89
I20131,81,47,16,16,81
I20132,83,71,47,1,0
I20133,41,19,28,43,86
I20136,49,80,23,85,37
I20140,4,4,42,61,43
I20142,80,29,17,14,82
I20147,94,31,35,41,16
I20149,90,10,56,74,9
I20153,28,59,49,67,8
I20154,69,38,43,64,4
I20155,100,24,14,14,15
I20157,54,77,76,52,2
I20159,100,54,94,81,95
I20163,91,94,59,72,16
I20164,51,5,95,47,59
I20165,81,77,45,5,47
I20166,24,89,14,64,97
I20175,35,100,75,51,8
I20179,84,52,41,47,77
I20180,21,58,35,75,65
I20182,53,5,75,17,68
I20183,66,81,71,77,81
I20185,83,68,8,39,82
I20192,16,84,7,64,52
I20193,89,39,28,21,25
I20194,95,9,81,23,7
I20198,100,75,70,37,63
I20201,4,49,30,33,15
I20203,63,30,71,52,42
I20206,44,28,44,33,37
I20209,26,89,14,24,60
I20213,53,5,67,20,98
I20218,30,89,30,0,44
I20220,11,76,47,18,51
I20221,99,94,52,11,53
I20224,63,62,65,34,6
I20225,52,59,93,100,90
I20229,4,71,60,71,71
I20235,18,52,81,2,64
I20237,84,64,17,59,9
I20243,68,10,0,38,74
I20253,28,34,1,45,10
I20259,92,100,31,45,12
I20260,4,0,80,75,91
I20265,54,19,64,43,88
I20266,46,72,86,57,25
I20268,40,83,87,91,7
I20274,27,5,66,41,26
I20277,74,2,12,82,84
I20278,11,8,18,93,77
I20279,12,67,54,78,41
I20284,19,71,52,40,4
I20289,73,82,83,97,75
I20290,100,7,60,100,36
I20294,77,56,24,36,35
I20296,85,59,89,6,27
I20301,94,40,87,49,89
I20310,40,90,42,62,61
I20319,11,18,16,56,65
I20323,57,21,15,77,11
I20329,31,32,64,27,18
I20330,22,12,87,53,100
I20331,88,88,92,91,22
I20349,63,58,60,14,3
I20352,86,96,50,46,45
I20355,38,6,8,96,75
I20357,19,94,86,72,58
I20360,67,26,72,29,62
I20362,72,6,82,53,40
I20363,7,9,14,90,47
I20372,29,79,49,9,18
I20377,95,31,43,27,8
I20379,36,93,32,22,48
I20382,78,74,95,21,7
I20383,80,54,57,42,95
I20387,30,62,93,14,18
I20389,98,25,54,44,52
I20397,44,4,47,87,4
I20400,72,99,43,82,39
I20414,91,19,31,51,18
I20417,83,25,84,90,60
I20422,22,42,48,60,42
I20427,72,48,75,46,89
I20430,71,27,64,67,74
I20431,85,27,14,72,62
I20433,0,62,82,10,98
I20435,0,21,62,88,89
I20438,24,3,91,3,77
I20439,78,7,14,28,81
I20440,16,28,58,45,56
I20444,68,57,68,68,90
I20448,85,30,81,2,68
I20452,43,13,69,51,69
I20453,46,90,67,88,7
I20454,39,77,62,56,83
I20461,5,9,86,53,24
I20462,31,44,23,89,57
I20465,49,78,3,15,10
I20469,74,34,12,28,98
I20471,48,72,69,65,91
I20478,39,69,90,36,90
I20486,33,35,78,73,84
I20489,9,42,59,74,12
I20490,19,61,54,23,47
I20492,53,77,53,50,18
I20495,97,68,29,10,71
I20501,64,27,15,60,91
I20504,54,65,7,89,17
I20506,69,9,12,42,94
I20515,29,66,70,95,26
I20520,26,60,85,89,40
I20521,18,18,50,34,61
I20523,24,71,70,9,75
I20531,51,83,89,10,66
I20532,3,77,10,30,62
I20534,81,52,56,69,23
I20548,7,65,12,48,85
I20549,54,64,80,46,24
I20551,88,34,59,19,12
I20552,54,80,66,77,77
I20566,56,26,56,34,85
I20574,8,63,64,61,25
I20576,14,92,14,88,100
I20583,51,51,81,32,71
I20586,66,93,31,8,66
I20587,23,88,72,51,46
I20588,35,38,40,51,10
I20589,14,43,85,87,28
I20596,34,51,2,44,20
I20598,51,86,2,63,49
I20600,25,86,53,63,31
I20602,28,11,61,42,76
I20605,7,94,27,62,46
I20608,59,64,58,26,91
I20609,25,56,77,1,16
I20611,98,10,45,51,73
I20613,39,39,8,21,90
I20614,86,18,64,20,41
I20617,99,12,60,70,68
I20629,77,25,13,59,86
I20633,88,10,25,71,7
I20634,98,38,100,67,71
I20636,60,32,97,15,78
I20637,40,88,99,55,1
I20638,0,12,100,98,74
I20641,54,30,46,91,33
I20644,95,18,16,67,97
I20651,17,88,26,68,20
I20653,70,39,98,26,77
I20655,93,87,68,62,80
I20659,31,0,13,84,93
I20661,5,53,64,81,94
I20662,72,3,54,62,4
I20663,12,76,8,93,42
I20665,85,13,20,68,71
I20666,6,28,11,4,36
I20667,8,28,19,85,78
I20672,93,96,16,13,25
I20673,47,70,100,74,12
I20678,59,90,100,73,77
I20680,17,6,95,36,6
I20692,50,30,98,88,16
I20694,6,65,52,30,99
I20704,4,90,61,36,9
I20706,16,10,34,52,12
I20709,26,57,1,20,71
I20710,21,50,63,93,28
I20713,23,53,84,12,28
I20720,40,69,10,38,87
I20725,38,73,86,2,63
I20726,34,12,63,28,11
I20729,55,51,32,27,26
I20730,91,19,73,70,94
I20731,88,23,65,77,83
I20733,47,23,60,0,14
I20735,79,29,64,56,38
I20744,16,97,43,76,8
I20747,16,58,29,94,20
I20749,15,16,64,96,75
I20758,40,0,34,5,20
I20761,89,87,54,3,25
I20762,0,40,25,84,12
I20774,42,23,68,2,49
I20775,33,36,30,99,15
I20776,69,30,56,70,74
I20777,10,57,57,84,66
I20778,77,37,14,57,81
I20789,43,4,48,28,72
I20795,82,71,42,8,5
I20796,18,44,38,46,44
I20810,35,49,53,43,11
I20811,25,56,97,99,74
I20812,41,28,22,70,52
I20813,32,22,48,89,58
